bill_id,thomas_id
hconres40-101,885
hconres40-101,887
hconres40-101,889
hconres40-101,891
hconres40-101,897
hconres40-101,905
hconres40-101,907
hconres40-101,909
hconres40-101,912
hconres40-101,925
hconres40-101,930
hconres40-101,937
hconres40-101,940
hconres40-101,944
hconres40-101,947
hconres40-101,956
hconres40-101,963
hconres40-101,968
hconres40-101,971
hconres40-101,974
hconres40-101,986
hconres40-101,990
hconres40-101,993
hconres40-101,994
hconres40-101,1008
hconres40-101,1013
hconres40-101,1020
hconres40-101,1023
hconres40-101,1026
hconres40-101,1029
hconres40-101,1032
hconres40-101,1034
hconres40-101,1036
hconres40-101,1046
hconres40-101,1054
hconres40-101,1055
hconres40-101,1057
hconres40-101,1064
hconres40-101,1068
hconres40-101,1071
hconres40-101,1072
hconres40-101,1076
hconres40-101,1077
hconres40-101,1081
hconres40-101,1083
hconres40-101,1087
hconres40-101,1091
hconres40-101,1092
hconres40-101,1095
hconres40-101,1097
hconres40-101,1098
hconres40-101,1103
hconres40-101,1110
hconres40-101,1115
hconres40-101,1121
hconres40-101,1122
hconres40-101,1136
hconres40-101,1137
hconres40-101,1150
hconres40-101,1162
hconres40-101,1165
hconres40-101,1166
hconres40-101,1167
hconres40-101,1173
hconres40-101,1176
hconres40-101,1178
hconres40-101,1185
hconres40-101,1189
hconres40-101,1190
hconres40-101,1197
hconres40-101,1206
hconres40-101,1212
hconres40-101,1213
hconres40-101,1214
hconres40-101,1224
hconres40-101,1232
hconres40-101,1237
hconres40-101,1238
hconres40-101,1240
hconres40-101,1249
hconres40-101,1252
hconres40-101,1253
hconres40-101,1255
hconres40-101,1256
hconres41-101,4
hconres41-101,23
hconres41-101,34
hconres41-101,78
hconres41-101,88
hconres41-101,179
hconres41-101,327
hconres41-101,342
hconres41-101,350
hconres41-101,356
hconres41-101,372
hconres41-101,374
hconres41-101,388
hconres41-101,395
hconres41-101,401
hconres41-101,407
hconres41-101,419
hconres41-101,424
hconres41-101,429
hconres41-101,445
hconres41-101,447
hconres41-101,510
hconres41-101,515
hconres41-101,516
hconres41-101,525
hconres41-101,532
hconres41-101,537
hconres41-101,544
hconres41-101,567
hconres41-101,572
hconres41-101,613
hconres41-101,615
hconres41-101,616
hconres41-101,626
hconres41-101,637
hconres41-101,657
hconres41-101,660
hconres41-101,679
hconres41-101,688
hconres41-101,690
hconres41-101,694
hconres41-101,720
hconres41-101,765
hconres41-101,766
hconres41-101,782
hconres41-101,783
hconres41-101,798
hconres41-101,840
hconres41-101,854
hconres41-101,855
hconres41-101,859
hconres41-101,875
hconres41-101,876
hconres41-101,884
hconres41-101,897
hconres41-101,901
hconres41-101,904
hconres41-101,905
hconres41-101,923
hconres41-101,930
hconres41-101,940
hconres41-101,956
hconres41-101,960
hconres41-101,971
hconres41-101,974
hconres41-101,977
hconres41-101,990
hconres41-101,1013
hconres41-101,1023
hconres41-101,1036
hconres41-101,1136
hconres41-101,1162
hconres41-101,1173
hconres41-101,1185
hconres41-101,1231
hconres41-101,1249
hconres42-101,82
hconres42-101,372
hconres42-101,631
hconres42-101,694
hconres42-101,876
hconres42-101,883
hconres42-101,904
hconres42-101,944
hconres42-101,1007
hconres42-101,1101
hconres42-101,1121
hconres42-101,1166
hconres42-101,1213
hconres43-101,7
hconres43-101,25
hconres43-101,34
hconres43-101,61
hconres43-101,64
hconres43-101,77
hconres43-101,89
hconres43-101,101
hconres43-101,103
hconres43-101,116
hconres43-101,122
hconres43-101,128
hconres43-101,130
hconres43-101,146
hconres43-101,154
hconres43-101,158
hconres43-101,162
hconres43-101,168
hconres43-101,205
hconres43-101,216
hconres43-101,217
hconres43-101,228
hconres43-101,242
hconres43-101,264
hconres43-101,266
hconres43-101,276
hconres43-101,279
hconres43-101,310
hconres43-101,312
hconres43-101,317
hconres43-101,327
hconres43-101,328
hconres43-101,338
hconres43-101,342
hconres43-101,344
hconres43-101,350
hconres43-101,407
hconres43-101,430
hconres43-101,431
hconres43-101,440
hconres43-101,450
hconres43-101,455
hconres43-101,456
hconres43-101,476
hconres43-101,484
hconres43-101,492
hconres43-101,504
hconres43-101,510
hconres43-101,516
