thomas_id,bioguide_id,firstname,lastname,gender,party_code,state_abbr,Year of birthdate
916,P000326,Owen,Pickett,M,100,VA,1930
917,P000328,James,Pickle,M,100,TX,1913
918,P000348,Otis,Pike,M,100,NY,1921
1514,P000373,Joseph,Pitts,M,200,PA,1939
919,P000398,William,Poage,M,100,TX,
920,P000399,Bertram,Podell,M,100,NY,1925
921,P000419,Richard,Pombo,M,200,CA,1961
922,P000422,Earl,Pomeroy,M,100,ND,1952
923,P000444,John,Porter,M,200,IL,1935
924,P000449,Robert,Portman,M,200,OH,1955
925,P000452,Glenn,Poshard,M,100,IL,1945
926,P000485,Walter,Powell,M,200,OH,1931
927,P000513,Larry,Pressler,M,200,SD,1942
928,P000520,Lunsford,Preyer,M,100,NC,1919
929,P000522,Charles,Price,M,100,IL,1905
930,P000523,David,Price,M,100,NC,1940
931,P000528,Robert,Price,M,200,TX,1927
932,P000546,Joel,Pritchard,M,200,WA,1925
1419,P000553,William,Proxmire,M,100,WI,1915
933,P000555,Deborah,Pryce,F,200,OH,1951
1420,P000556,David,Pryor,M,100,AR,1934
934,P000574,Carl,Pursell,M,200,MI,1932
900,P000583,Ronald,Paul,M,200,TX,1935
1586,P000584,David,Phelps,M,100,IL,1947
1667,P000585,Todd,Platts,M,200,PA,1962
1645,P000586,Adam,Putnam,M,200,FL,1974
1649,P000587,Mike,Pence,M,200,IN,1959
1738,P000588,Stevan,Pearce,M,200,NM,1947
1739,P000589,Jon,Porter,M,200,NV,1955
1701,P000590,Mark,Pryor,M,100,AR,1963
1778,P000591,Tom,Price,M,200,GA,1954
1802,P000592,Ted,Poe,M,200,TX,1948
1835,P000593,Ed,Perlmutter,M,100,CO,1953
1930,P000594,Erik,Paulsen,M,200,MN,1965
1929,P000595,Gary,Peters,M,100,MI,1958
1927,P000597,Chellie,Pingree,F,100,ME,1955
1910,P000598,Jared,Polis,M,100,CO,1975
1915,P000599,Bill,Posey,M,200,FL,1947
1958,P000600,Thomas,Perriello,M,100,VA,1974
2035,P000601,Steven,Palazzo,M,200,MS,1970
2022,P000602,Mike,Pompeo,M,200,KS,1963
2082,P000603,Rand,Paul,M,200,KY,1963
2097,P000604,Donald,Payne,M,100,NJ,1958
2157,P000605,Scott,Perry,M,200,PA,1962
2141,P000606,Robert,Pittenger,M,200,NC,1948
2171,P000607,Mark,Pocan,M,100,WI,1964
2113,P000608,Scott,Peters,M,100,CA,1958
935,Q000007,James,Quayle,M,200,IN,1947
936,Q000010,Albert,Quie,M,200,MN,1923
937,Q000013,James,Quillen,M,200,TN,1916
938,Q000016,Jack,Quinn,M,200,NY,1951
1967,Q000023,Mike,Quigley,M,100,IL,1958
1993,Q000024,Ben,Quayle,M,200,AZ,1976
939,R000004,George,Radanovich,M,200,CA,1955
940,R000011,Nick,Rahall,M,100,WV,1949
941,R000012,Thomas,Railsback,M,200,IL,1932
942,R000033,James,Ramstad,M,200,MN,1946
943,R000041,William,Randall,M,100,MO,1909
1421,R000046,Jennings,Randolph,M,100,WV,1902
944,R000053,Charles,Rangel,M,100,NY,1930
945,R000065,John,Rarick,M,100,LA,1924
946,R000067,William,Ratchford,M,100,CT,1934
947,R000072,Arthur,Ravenel,M,200,SC,1927
948,R000080,Richard,Ray,M,100,GA,1927
949,R000122,John,Reed,M,100,RI,1949
950,R000134,Thomas,Rees,M,100,CA,1925
951,R000141,Ralph,Regula,M,200,OH,1924
952,R000146,Harry,Reid,M,100,NV,1939
953,R000150,Ogden,Reid,M,100,NY,1925
953,R000150,Ogden,Reid,M,200,NY,1925
954,R000165,Henry,Reuss,M,100,WI,1912
1516,R000170,Silvestre,Reyes,M,100,TX,1944
955,R000178,Mel,Reynolds,M,100,IL,1952
957,R000188,John,Rhodes,M,200,AZ,1916
956,R000189,John,Rhodes,M,200,AZ,1943
1422,R000191,Abraham,Ribicoff,M,100,CT,1910
958,R000229,William,Richardson,M,100,NM,1947
959,R000232,Frederick,Richmond,M,100,NY,1923
960,R000243,Thomas,Ridge,M,200,PA,1945
961,R000249,Donald,Riegle,M,100,MI,1938
961,R000249,Donald,Riegle,M,200,MI,1938
962,R000252,Frank,Riggs,M,200,CA,1950
1517,R000258,Bob,Riley,M,200,AL,1944
963,R000262,Matthew,Rinaldo,M,200,NJ,1931
964,R000268,Theodore,Risenhoover,M,100,OK,1934
965,R000277,Donald,Ritter,M,200,PA,1940
966,R000281,Lynn,Rivers,F,100,MI,1956
1423,R000295,Charles,Robb,M,100,VA,1939
968,R000307,Pat,Roberts,M,200,KS,1936
967,R000308,Clint,Roberts,M,200,SD,1935
969,R000312,Herbert,Roberts,M,100,TX,1913
970,R000337,James,Robinson,M,200,VA,1916
971,R000354,Tommy,Robinson,M,100,AR,1942
971,R000354,Tommy,Robinson,M,200,AR,1942
972,R000357,Howard,Robison,M,200,NY,1915
1424,R000361,John,Rockefeller,M,100,WV,1937
973,R000374,Peter,Rodino,M,100,NJ,1909
974,R000383,Robert,Roe,M,100,NJ,1924
975,R000384,Charles,Roemer,M,100,LA,1943
976,R000385,Timothy,Roemer,M,100,IN,1956
1519,R000386,James,Rogan,M,200,CA,1957
977,R000395,Harold,Rogers,M,200,KY,1937
978,R000401,Paul,Rogers,M,100,FL,1921
979,R000409,Dana,Rohrabacher,M,200,CA,1947
981,R000421,Teno,Roncalio,M,100,WY,1916
982,R000422,Angelo,Roncallo,M,200,NY,1927
983,R000423,Frederick,Rooney,M,100,PA,1925
984,R000424,John,Rooney,M,100,NY,1903
985,R000435,Ileana,Ros-Lehtinen,F,200,FL,1952
986,R000436,Charles,Rose,M,100,NC,1939
987,R000442,Benjamin,Rosenthal,M,100,NY,1923
988,R000458,Daniel,Rostenkowski,M,100,IL,1928
989,R000459,Toby,Roth,M,200,WI,1938
1425,R000460,William,Roth,M,200,DE,1921
1520,R000462,Steven,Rothman,M,100,NJ,1952
990,R000465,Marge,Roukema,F,200,NJ,1929
991,R000467,John,Roush,M,100,IN,1920
992,R000469,John,Rousselot,M,200,CA,1927
993,R000481,James,Rowland,M,100,GA,1926
994,R000482,John,Rowland,M,200,CT,1957
995,R000484,William,Roy,M,100,KS,1926
996,R000485,Edward,Roybal,M,100,CA,1916
997,R000486,Lucille,Roybal-Allard,F,100,CA,1941
998,R000487,Edward,Royce,M,200,CA,1951
999,R000489,William,Royer,M,200,CA,1920
1000,R000495,Eldon,Rudd,M,200,AZ,1920
1426,R000497,Warren,Rudman,M,200,NH,1930
1001,R000510,Harold,Runnels,M,100,NM,1924
1002,R000512,Philip,Ruppe,M,200,MI,1926
1003,R000515,Bobby,Rush,M,100,IL,1946
1004,R000543,Martin,Russo,M,100,IL,1944
1005,R000545,Earl,Ruth,M,200,NC,1916
1006,R000558,Leo,Ryan,M,100,CA,1925
1521,R000566,Jim,Ryun,M,200,KS,1947
1515,R000567,William,Redmond,M,200,NM,1955
1518,R000568,Ciro,Rodriguez,M,100,TX,1946
1587,R000569,Thomas,Reynolds,M,200,NY,1950
1560,R000570,Paul,Ryan,M,200,WI,1970
1657,R000571,Dennis,Rehberg,M,200,MT,1955
1651,R000572,Mike,Rogers,M,200,MI,1963
1632,R000573,Mike,Ross,M,100,AR,1961
1706,R000574,Rick,Renzi,M,200,AZ,1958
1704,R000575,Mike,Rogers,M,200,AL,1958
1728,R000576,C.,Ruppersberger,M,100,MD,1946
1756,R000577,Tim,Ryan,M,100,OH,1973
1810,R000578,David,Reichert,M,200,WA,1950
1848,R000580,Peter,Roskam,M,200,IL,1961
1883,R000581,Laura,Richardson,F,100,CA,1962
1954,R000582,David,Roe,M,200,TN,1945
1916,R000583,Thomas,Rooney,M,200,FL,1970
1896,R000584,James,Risch,M,200,ID,1943
1982,R000585,Tom,Reed,M,200,NY,1971
2048,R000586,James,Renacci,M,200,OH,1958
2073,R000587,Reid,Ribble,M,200,WI,1956
2023,R000588,Cedric,Richmond,M,100,LA,1973
2068,R000589,Edward,Rigell,M,200,VA,1960
2007,R000590,David,Rivera,M,200,FL,1965
1986,R000591,Martha,Roby,F,200,AL,1976
2017,R000592,Todd,Rokita,M,200,IN,1970
2003,R000593,Dennis,Ross,M,200,FL,1959
2039,R000594,Jon,Runyan,M,200,NJ,1973
2084,R000595,Marco,Rubio,M,200,FL,1971
2118,R000596,Trey,Radel,M,200,FL,1976
2160,R000597,Tom,Rice,M,200,SC,1957
2158,R000598,Keith,Rothfus,M,200,PA,1962
2109,R000599,Raul,Ruiz,M,100,CA,1972
1007,S000005,Martin,Sabo,M,100,MN,1938
1008,S000014,Patricia,Saiki,F,200,HI,1930
1009,S000018,Matt,Salmon,M,200,AZ,1958
1522,S000030,Loretta,Sanchez,F,100,CA,1960
1010,S000033,Bernard,Sanders,M,328,VT,1941
1523,S000044,Max,Sandlin,M,100,TX,1952
1011,S000045,Charles,Sandman,M,200,NJ,1921
1012,S000051,Marshall,Sanford,M,200,SC,1960
1427,S000055,James,Sanford,M,100,NC,1917
1013,S000056,George,Sangmeister,M,100,IL,1931
1014,S000058,James,Santini,M,100,NV,1937
1015,S000059,Richard,Santorum,M,200,PA,1958
1016,S000062,Ronald,Sarasin,M,200,CT,1934
1017,S000064,Paul,Sarbanes,M,100,MD,1933
1018,S000066,William,Sarpalius,M,100,TX,1948
1428,S000068,James,Sasser,M,100,TN,1936
1019,S000070,David,Satterfield,M,100,VA,1920
1020,S000081,Gus,Savage,M,100,IL,1925
1021,S000087,Harold,Sawyer,M,200,MI,1920
1022,S000094,Thomas,Sawyer,M,100,OH,1945
1429,S000096,William,Saxbe,M,200,OH,1916
1023,S000097,H.,Saxton,M,200,NJ,1943
1024,S000102,John,Saylor,M,200,PA,1908
1025,S000106,Joe,Scarborough,M,200,FL,1963
1026,S000109,Daniel,Schaefer,M,200,CO,1936
1524,S000112,Bob,Schaffer,M,200,CO,1962
1027,S000119,Lynn,Schenk,F,100,CA,1945
1028,S000121,William,Scherle,M,200,IA,1923
1029,S000124,James,Scheuer,M,100,NY,1920
1030,S000125,Steven,Schiff,M,200,NM,1947
1430,S000132,Harrison,Schmitt,M,200,NM,1935
1031,S000135,Herman,Schneebeli,M,200,PA,1907
1032,S000136,Claudine,Schneider,F,200,RI,1947
1033,S000142,Patricia,Schroeder,F,100,CO,1940
1034,S000143,Bill,Schuette,M,200,MI,1953
1035,S000146,Richard,Schulze,M,200,PA,1929
1036,S000148,Charles,Schumer,M,100,NY,1950
1431,S000159,Richard,Schweiker,M,200,PA,1926
1432,S000174,Hugh,Scott,M,200,PA,1900
1037,S000185,Robert,Scott,M,100,VA,1947
1433,S000189,William,Scott,M,200,VA,1915
1038,S000213,Andrea,Seastrand,F,200,CA,1941
1039,S000217,Keith,Sebelius,M,200,KS,1916
1040,S000230,John,Seiberling,M,100,OH,1918
1041,S000244,F.,Sensenbrenner,M,200,WI,1943
1042,S000248,José,Serrano,M,100,NY,1943
1525,S000250,Pete,Sessions,M,200,TX,1955
1434,S000269,John,Seymour,M,200,CA,1937
1043,S000275,John,Shadegg,M,200,AZ,1949
1044,S000282,Robert,Shamansky,M,100,OH,1927
1045,S000286,James,Shannon,M,100,MA,1952
1046,S000294,Philip,Sharp,M,100,IN,1942
1047,S000303,E.,Shaw,M,200,FL,1939
1049,S000320,Richard,Shelby,M,100,AL,1934
1049,S000320,Richard,Shelby,M,200,AL,1934
1050,S000332,Karen,Shepherd,F,100,UT,1940
1526,S000344,Brad,Sherman,M,100,CA,1954
1527,S000364,John,Shimkus,M,200,IL,1958
1051,S000367,George,Shipley,M,100,IL,1927
1052,S000383,Richard,Shoup,M,200,MT,1923
1053,S000388,Garner,Shriver,M,200,KS,1912
1054,S000393,Norman,Shumway,M,200,CA,1934
1055,S000394,Elmer,Shuster,M,200,PA,1932
1056,S000406,Robert,Sikes,M,100,FL,1906
1057,S000407,Gerald,Sikorski,M,100,MN,1948
1058,S000409,Mark,Siljander,M,200,MI,1951
1059,S000423,Paul,Simon,M,100,IL,1928
1435,S000429,Alan,Simpson,M,200,WY,1931
1060,S000453,Norman,Sisisky,M,100,VA,1927
1061,S000454,Bernice,Sisk,M,100,CA,1910
1062,S000462,David,Skaggs,M,100,CO,1943
1063,S000463,Joseph,Skeen,M,200,NM,1927
1064,S000465,Ike,Skelton,M,100,MO,1931
1065,S000472,Joe,Skubitz,M,200,KS,1906
1066,S000473,John,Slack,M,100,WV,1915
1067,S000477,James,Slattery,M,100,KS,1948
1068,S000479,Daniel,Slaughter,M,200,VA,1925
1069,S000480,Louise,Slaughter,F,100,NY,1929
1528,S000510,Adam,Smith,M,100,WA,1965
1070,S000514,Albert,Smith,M,200,AL,1931
1071,S000522,Christopher,Smith,M,200,NJ,1953
1072,S000527,Dennis,Smith,M,200,OR,1938
1073,S000548,Henry,Smith,M,200,NY,1911
1074,S000579,Joseph,Smith,M,100,PA,1920
1075,S000583,Lamar,Smith,M,200,TX,1947
1076,S000584,Larkin,Smith,M,200,MS,1944
1077,S000586,Lawrence,Smith,M,100,FL,1941
1078,S000587,Linda,Smith,F,200,WA,1950
1079,S000596,Neal,Smith,M,100,IA,1920
1080,S000597,Nick,Smith,M,200,MI,1934
1081,S000601,Peter,Smith,M,200,VT,1945
1082,S000606,Robert,Smith,M,200,NH,1941
1083,S000607,Robert,Smith,M,200,OR,1931
1084,S000622,Virginia,Smith,F,200,NE,1911
1529,S000662,Vincent,Snowbarger,M,200,KS,1949
1085,S000663,Olympia,Snowe,F,200,ME,1947
1086,S000669,Marion,Snyder,M,200,KY,1928
1530,S000672,Victor,Snyder,M,100,AR,1947
1087,S000673,Stephen,Solarz,M,100,NY,1940
1088,S000675,Gerald,Solomon,M,200,NY,1930
1436,S000701,John,Sparkman,M,100,AL,
1437,S000709,Arlen,Specter,M,100,PA,1930
1437,S000709,Arlen,Specter,M,200,PA,1930
1090,S000716,Gladys,Spellman,F,100,MD,1918
1091,S000718,Floyd,Spence,M,200,SC,1928
1092,S000749,John,Spratt,M,100,SC,1942
1093,S000762,Fernand,St. Germain,M,100,RI,1928
1531,S000770,Debbie,Stabenow,F,100,MI,1950
1094,S000772,Edward,Stack,M,100,FL,1910
1438,S000776,Robert,Stafford,M,200,VT,1913
1096,S000778,Harley,Staggers,M,100,WV,1907
1095,S000779,Harley,Staggers,M,100,WV,1951
1097,S000785,Richard,Stallings,M,100,ID,1940
1098,S000795,Arlan,Stangeland,M,200,MN,1930
1100,S000803,James,Stanton,M,100,OH,1932
1099,S000804,John,Stanton,M,200,OH,1924
1101,S000810,Fortney,Stark,M,100,CA,1931
1102,S000818,David,Staton,M,200,WV,1940
1103,S000822,Clifford,Stearns,M,200,FL,1941
1104,S000829,Thomas,Steed,M,100,OK,1904
1105,S000836,Robert,Steele,M,200,CT,1938
1106,S000841,Alan,Steelman,M,200,TX,1942
1107,S000844,Newton,Steers,M,200,MD,1917
1108,S000846,Sam,Steiger,M,200,AZ,1929
1109,S000847,William,Steiger,M,200,WI,1938
1110,S000851,Charles,Stenholm,M,100,TX,1938
1439,S000852,John,Stennis,M,100,MS,1901
1111,S000860,Robert,Stephens,M,100,GA,1913
1440,S000888,Ted,Stevens,M,200,AK,1923
1441,S000890,Adlai,Stevenson,M,100,IL,1930
1112,S000902,Bennett,Stewart,M,100,IL,1912
1442,S000907,Donald,Stewart,M,100,AL,1940
1113,S000935,David,Stockman,M,200,MI,1946
1114,S000937,Steve,Stockman,M,200,TX,1956
1115,S000948,Louis,Stokes,M,100,OH,1925
1443,S000962,Richard,Stone,M,100,FL,1928
1116,S000991,Michael,Strang,M,200,CO,1929
1117,S000997,Samuel,Stratton,M,100,NY,1916
1118,S001004,Ted,Strickland,M,100,OH,1941
1119,S001037,Frank,Stubblefield,M,100,KY,1907
1120,S001039,Williamson,Stuckey,M,100,GA,1935
1121,S001040,Gerry,Studds,M,100,MA,1937
1122,S001044,Robert,Stump,M,100,AZ,1927
1122,S001044,Robert,Stump,M,200,AZ,1927
1123,S001045,Bart,Stupak,M,100,MI,1952
1124,S001057,Leonor,Sullivan,F,100,MO,1902
1125,S001075,Donald,Sundquist,M,200,TN,1936
1532,S001078,John,Sununu,M,200,NH,1964
1127,S001101,David,Sweeney,M,200,TX,1955
1128,S001113,Richard,Swett,M,100,NH,1957
1129,S001115,Allan,Swift,M,100,WA,1935
1130,S001122,Patrick,Swindall,M,200,GA,1950
1131,S001134,James,Symington,M,100,MO,1927
1444,S001136,William,Symington,M,100,MO,1901
1132,S001138,Steven,Symms,M,200,ID,1938
1133,S001139,Michael,Synar,M,100,OK,1950
1548,S001141,Jefferson,Sessions,M,200,AL,1946
1549,S001142,Gordon,Smith,M,200,OR,1952
1089,S001143,Mark,Souder,M,200,IN,1950
1048,S001144,Christopher,Shays,M,200,CT,1945
1588,S001145,Janice,Schakowsky,F,100,IL,1944
1589,S001146,Donald,Sherwood,M,200,PA,1941
1565,S001147,Ronnie,Shows,M,100,MS,1947
1590,S001148,Michael,Simpson,M,200,ID,1950
1591,S001149,John,Sweeney,M,200,NY,1955
1635,S001150,Adam,Schiff,M,100,CA,1960
1673,S001151,Edward,Schrock,M,200,VA,1941
1642,S001152,Robert,Simmons,M,200,CT,1943
1636,S001153,Hilda,Solis,F,100,CA,1957
1681,S001154,Bill,Shuster,M,200,PA,1961
1689,S001155,John,Sullivan,M,200,OK,1965
1757,S001156,Linda,Sánchez,F,100,CA,1969
1722,S001157,David,Scott,M,100,GA,1945
1775,S001158,John,Salazar,M,100,CO,1953
1783,S001160,Michael,Sodrel,M,200,IN,1945
1788,S001161,John,Schwarz,M,200,MI,1937
1798,S001162,Allyson,Schwartz,F,100,PA,1948
1762,S001163,Ken,Salazar,M,100,CO,1955
1815,S001164,Jean,Schmidt,F,200,OH,1951
1818,S001165,Albio,Sires,M,100,NJ,1951
1819,S001166,Shelley,Sekula-Gibbs,F,200,TX,1953
1847,S001167,Bill,Sali,M,200,ID,1954
1854,S001168,John,Sarbanes,M,100,MD,1962
1874,S001169,Joe,Sestak,M,100,PA,1951
1861,S001170,Carol,Shea-Porter,F,100,NH,1952
1859,S001171,Heath,Shuler,M,100,NC,1971
1860,S001172,Adrian,Smith,M,200,NE,1970
1871,S001173,Zachary,Space,M,100,OH,1961
1870,S001174,Betty,Sutton,F,100,OH,1963
1890,S001175,Jackie,Speier,F,100,CA,1950
1892,S001176,Steve,Scalise,M,200,LA,1965
1928,S001178,Mark,Schauer,M,100,MI,1961
1920,S001179,Aaron,Schock,M,200,IL,1981
1950,S001180,Kurt,Schrader,M,100,OR,1951
1901,S001181,Jeanne,Shaheen,F,100,NH,1947
2016,S001182,Robert,Schilling,M,200,IL,1964
1994,S001183,David,Schweikert,M,200,AZ,1962
2056,S001184,Tim,Scott,M,200,SC,1965
1988,S001185,Terri,Sewell,F,100,AL,1965
2000,S001186,Steve,Southerland,M,200,FL,1965
2047,S001187,Steve,Stivers,M,200,OH,1965
1981,S001188,Marlin,Stutzman,M,200,IN,1976
2009,S001189,Austin,Scott,M,200,GA,1969
2124,S001190,Bradley,Schneider,M,100,IL,1961
2099,S001191,Kyrsten,Sinema,F,100,AZ,1976
2168,S001192,Chris,Stewart,M,200,UT,1960
2104,S001193,Eric,Swalwell,M,100,CA,1980
2173,S001194,Brian,Schatz,M,100,HI,1972
2191,S001195,Jason,Smith,M,200,MO,1980
1445,T000010,Robert,Taft,M,200,OH,1917
1134,T000022,Burt,Talcott,M,200,CA,1920
1135,T000024,James,Talent,M,200,MO,1956
1136,T000034,Robert,Tallon,M,100,SC,1946
1446,T000035,Herman,Talmadge,M,100,GA,1913
1137,T000038,John,Tanner,M,100,TN,1944
1138,T000048,Randy,Tate,M,200,WA,1965
1139,T000053,Thomas,Tauke,M,200,IA,1950
1533,T000057,Ellen,Tauscher,F,100,CA,1951
1140,T000058,William,Tauzin,M,100,LA,1943
1140,T000058,William,Tauzin,M,200,LA,1943
1141,T000067,Charles,Taylor,M,200,NC,1941
1142,T000074,Gene,Taylor,M,100,MS,1953
1143,T000075,Gene,Taylor,M,200,MO,1928
1144,T000099,Roy,Taylor,M,100,NC,1910
1145,T000109,Charles,Teague,M,200,CA,1909
1146,T000110,Olin,Teague,M,100,TX,1910
1147,T000113,Frank,Tejeda,M,100,TX,1945
1149,T000162,Craig,Thomas,M,200,WY,1933
1150,T000184,Robert,Thomas,M,100,GA,1943
1148,T000188,William,Thomas,M,200,CA,1941
1151,T000193,Bennie,Thompson,M,100,MS,1948
1152,T000200,Frank,Thompson,M,100,NJ,1918
1153,T000233,Vernon,Thomson,M,200,WI,1905
1154,T000234,Charles,Thone,M,200,NE,1924
1155,T000238,Mac,Thornberry,M,200,TX,1958
1156,T000243,Raymond,Thornton,M,100,AR,1928
1534,T000250,John,Thune,M,200,SD,1961
1157,T000253,Karen,Thurman,F,100,FL,1951
1448,T000254,J.,Thurmond,M,100,SC,1902
1448,T000254,J.,Thurmond,M,200,SC,1902
1158,T000260,Todd,Tiahrt,M,200,KS,1951
1159,T000265,Robert,Tiernan,M,100,RI,1929
1535,T000266,John,Tierney,M,100,MA,1951
1160,T000310,Richard,Tonry,M,100,LA,1935
1161,T000314,Peter,Torkildsen,M,200,MA,1958
1162,T000316,Esteban,Torres,M,100,CA,1930
1163,T000317,Robert,Torricelli,M,100,NJ,1951
1164,T000321,David,Towell,M,200,NV,1937
1449,T000322,John,Tower,M,200,TX,1925
1165,T000326,Edolphus,Towns,M,100,NY,1934
1166,T000350,James,Traficant,M,100,OH,1941
1167,T000356,Jerome,Traxler,M,100,MI,1931
1168,T000362,David,Treen,M,200,LA,1928
1169,T000367,Paul,Trible,M,200,VA,1946
1170,T000393,Paul,Tsongas,M,100,MA,1941
1171,T000400,James,Tucker,M,100,AR,1943
1172,T000405,Walter,Tucker,M,100,CA,1957
1450,T000410,John,Tunney,M,100,CA,1934
1536,T000424,James,Turner,M,100,TX,1946
1447,T000457,Fred,Thompson,M,200,TN,1942
1592,T000458,Thomas,Tancredo,M,200,CO,1945
1566,T000459,Lee,Terry,M,200,NE,1962
1593,T000460,Mike,Thompson,M,100,CA,1951
2085,T000461,Patrick,Toomey,M,200,PA,1961
1664,T000462,Patrick,Tiberi,M,200,OH,1962
1741,T000463,Michael,Turner,M,200,OH,1960
1829,T000464,Jon,Tester,M,100,MT,1956
1884,T000465,Niki,Tsongas,F,100,MA,1946
1938,T000466,Harry,Teague,M,100,NM,1949
1952,T000467,Glenn,Thompson,M,200,PA,1959
1940,T000468,Dina,Titus,F,100,NV,1950
1942,T000469,Paul,Tonko,M,100,NY,1949
1997,T000470,Scott,Tipton,M,200,CO,1956
2091,T000471,Robert,Turner,M,200,NY,1941
2110,T000472,Mark,Takano,M,100,CA,1960
1173,U000001,Morris,Udall,M,100,AZ,1922
1174,U000004,Albert,Ullman,M,100,OR,1914
1176,U000017,Jolene,Unsoeld,F,100,WA,1931
1177,U000031,Fred,Upton,M,200,MI,1953
1595,U000038,Mark,Udall,M,100,CO,1950
1567,U000039,Tom,Udall,M,100,NM,1948
1178,V000006,Itimous,Valentine,M,100,NC,1926
1179,V000024,Lionel,Van Deerlin,M,100,CA,1914
1182,V000026,Tommy,Vandergriff,M,100,TX,1926
1180,V000027,Guy,Vander Jagt,M,200,MI,1931
1181,V000029,Richard,Vander Veen,M,100,MI,1922
1183,V000047,Charles,Vanik,M,100,OH,1913
1184,V000081,Nydia,Velázquez,F,100,NY,1953
1185,V000087,Bruce,Vento,M,100,MN,1940
1186,V000093,Victor,Veysey,M,200,CA,1915
1187,V000098,Joseph,Vigorito,M,100,PA,1918
1188,V000108,Peter,Visclosky,M,100,IN,1949
1189,V000112,Harold,Volkmer,M,100,MO,1931
1190,V000124,Barbara,Vucanovich,F,200,NV,1921
1575,V000126,George,Voinovich,M,200,OH,1936
1609,V000127,David,Vitter,M,200,LA,1961
1729,V000128,Chris,Van Hollen,M,100,MD,1959
2105,V000129,David,Valadao,M,200,CA,1977
2112,V000130,Juan,Vargas,M,100,CA,1961
2166,V000131,Marc,Veasey,M,100,TX,1971
2167,V000132,Filemon,Vela,M,100,TX,1963
1191,W000018,Joseph,Waggonner,M,100,LA,1918
1193,W000035,Jerome,Waldie,M,100,CA,1925
1194,W000038,Alton,Waldon,M,100,NY,1936
1195,W000044,Douglas,Walgren,M,100,PA,1940
1196,W000068,Robert,Walker,M,200,PA,1942
1451,W000092,Malcolm,Wallop,M,200,WY,1933
1197,W000099,James,Walsh,M,200,NY,1947
1198,W000107,William,Walsh,M,200,NY,1912
1199,W000119,Zach,Wamp,M,200,TN,1957
1200,W000121,William,Wampler,M,200,VA,1926
1201,W000139,Michael,Ward,M,100,KY,1951
1202,W000147,John,Ware,M,200,PA,1908
1452,W000154,John,Warner,M,200,VA,1927
1203,W000177,Craig,Washington,M,100,TX,1941
1204,W000180,Harold,Washington,M,100,IL,1922
1205,W000187,Maxine,Waters,F,100,CA,1938
1206,W000194,Wes,Watkins,M,100,OK,1938
1206,W000194,Wes,Watkins,M,200,OK,1938
1207,W000207,Melvin,Watt,M,100,NC,1945
1208,W000210,J.C.,Watts,M,200,OK,1957
1209,W000215,Henry,Waxman,M,100,CA,1939
1210,W000227,James,Weaver,M,100,OR,1927
1211,W000235,Edward,Weber,M,200,OH,1931
1212,W000237,John,Weber,M,200,MN,1952
1453,W000253,Lowell,Weicker,M,200,CT,1931
1213,W000258,Theodore,Weiss,M,100,NY,1927
1215,W000267,David,Weldon,M,200,FL,1953
1214,W000268,W.,Weldon,M,200,PA,1947
1216,W000273,Gerald,Weller,M,200,IL,1957
1454,W000288,Paul,Wellstone,M,100,MN,1944
1537,W000314,Robert,Wexler,M,100,FL,1961
1538,W000315,Robert,Weygand,M,100,RI,1948
1217,W000317,Charles,Whalen,M,200,OH,1920
1218,W000326,Alan,Wheat,M,100,MO,1951
1219,W000390,Richard,White,M,100,TX,1923
1220,W000391,Richard,White,M,200,WA,1953
1221,W000406,George,Whitehurst,M,200,VA,1925
1222,W000413,Ed,Whitfield,M,200,KY,1943
1223,W000419,Charles,Whitley,M,100,NC,1927
1224,W000426,Robert,Whittaker,M,200,KS,1939
1225,W000428,Jamie,Whitten,M,100,MS,1910
1226,W000437,Roger,Wicker,M,200,MS,1951
1227,W000445,William,Widnall,M,200,NJ,1906
1228,W000448,Charles,Wiggins,M,200,CA,1927
1455,W000502,Harrison,Williams,M,100,NJ,1919
1231,W000520,John,Williams,M,100,MT,1937
1229,W000525,Lawrence,Williams,M,200,PA,1913
1230,W000528,Lyle,Williams,M,200,OH,1942
1232,W000570,Charles,Wilson,M,100,TX,1933
1233,W000571,Charles,Wilson,M,100,CA,1917
1456,W000607,Pete,Wilson,M,200,CA,1933
1234,W000610,Robert,Wilson,M,200,CA,1916
1235,W000636,Edward,Winn,M,200,KS,1919
1236,W000647,Timothy,Wirth,M,100,CO,1939
1237,W000654,Robert,Wise,M,100,WV,1948
1457,W000665,Harris,Wofford,M,100,PA,1926
1238,W000672,Frank,Wolf,M,200,VA,1939
1239,W000680,Lester,Wolff,M,100,NY,1919
1240,W000682,Howard,Wolpe,M,100,MI,1939
1242,W000738,Lynn,Woolsey,F,100,CA,1937
1243,W000752,George,Wortley,M,200,NY,1926
1244,W000763,James,Wright,M,100,TX,1922
1245,W000777,Joseph,Wyatt,M,100,TX,1941
1246,W000778,Wendell,Wyatt,M,200,OR,1917
1247,W000779,Ron,Wyden,M,100,OR,1949
1248,W000780,John,Wydler,M,200,NY,1924
1249,W000781,Chalmers,Wylie,M,200,OH,1920
1250,W000782,Louis,Wyman,M,200,NH,1917
1251,W000784,Albert,Wynn,M,100,MD,1951
1539,W000789,Heather,Wilson,F,200,NM,1960
1596,W000791,Greg,Walden,M,200,OR,1957
1597,W000792,Anthony,Weiner,M,100,NY,1964
1598,W000793,David,Wu,M,100,OR,1955
1682,W000794,Diane,Watson,F,100,CA,1933
